codigo,codigo_capitulo,capitulo_cid10,internacoes
351350,Cap 03,III. Doenças do sangue e transtornos imunitários,61
351350,Cap 04,"IV. Doenças endócrinas, nutricionais e metabólicas",128
351350,Cap 05,V. Transtornos mentais e comportamentais,226
351350,Cap 06,VI. Doenças do sistema nervoso,74
351350,Cap 07,VII. Doenças do olho e anexos,8
351350,Cap 08,VIII. Doenças do ouvido e da apófise mastóide,9
351350,Cap 09,IX. Doenças do aparelho circulatório,672
351350,Cap 10,X. Doenças do aparelho respiratório,606
351350,Cap 11,XI. Doenças do aparelho digestivo,898
351350,Cap 12,XII. Doenças da pele e do tecido subcutâneo,138
351350,Cap 13,XIII. Doenças osteomusculares e do tecido conjuntivo,81
351350,Cap 14,XIV. Doenças do aparelho geniturinário,692
351350,Cap 15,"XV. Gravidez, parto e puerpério",992
351350,Cap 16,XVI. Afecções originadas no período perinatal,200
351350,Cap 17,XVII. Malformações congênitas e anomalias cromossômicas,20
351350,Cap 18,XVIII. Sintomas e achados anormais não classificados,234
351350,Cap 19,XIX. Lesões e envenenamentos por causas externas,750
351350,Cap 21,XXI. Contatos com serviços de saúde,279
351360,Cap 01,I. Doenças infecciosas e parasitárias,189
351360,Cap 02,II. Neoplasias (tumores),98
351360,Cap 03,III. Doenças do sangue e transtornos imunitários,10
351360,Cap 04,"IV. Doenças endócrinas, nutricionais e metabólicas",118
351360,Cap 05,V. Transtornos mentais e comportamentais,5
351360,Cap 06,VI. Doenças do sistema nervoso,10
351360,Cap 09,IX. Doenças do aparelho circulatório,264
351360,Cap 10,X. Doenças do aparelho respiratório,172
351360,Cap 11,XI. Doenças do aparelho digestivo,110
351360,Cap 12,XII. Doenças da pele e do tecido subcutâneo,17
351360,Cap 13,XIII. Doenças osteomusculares e do tecido conjuntivo,4
351360,Cap 14,XIV. Doenças do aparelho geniturinário,126
351360,Cap 15,"XV. Gravidez, parto e puerpério",162
351360,Cap 16,XVI. Afecções originadas no período perinatal,1
351360,Cap 17,XVII. Malformações congênitas e anomalias cromossômicas,2
351360,Cap 18,XVIII. Sintomas e achados anormais não classificados,7
351360,Cap 19,XIX. Lesões e envenenamentos por causas externas,50
351360,Cap 21,XXI. Contatos com serviços de saúde,14
351370,Cap 01,I. Doenças infecciosas e parasitárias,94
351370,Cap 02,II. Neoplasias (tumores),57
351370,Cap 03,III. Doenças do sangue e transtornos imunitários,31
351370,Cap 04,"IV. Doenças endócrinas, nutricionais e metabólicas",42
351370,Cap 05,V. Transtornos mentais e comportamentais,58
351370,Cap 06,VI. Doenças do sistema nervoso,82
351370,Cap 07,VII. Doenças do olho e anexos,132
351370,Cap 08,VIII. Doenças do ouvido e da apófise mastóide,1
351370,Cap 09,IX. Doenças do aparelho circulatório,200
351370,Cap 10,X. Doenças do aparelho respiratório,289
351370,Cap 11,XI. Doenças do aparelho digestivo,172
351370,Cap 12,XII. Doenças da pele e do tecido subcutâneo,8
351370,Cap 13,XIII. Doenças osteomusculares e do tecido conjuntivo,40
351370,Cap 14,XIV. Doenças do aparelho geniturinário,157
351370,Cap 15,"XV. Gravidez, parto e puerpério",96
351370,Cap 16,XVI. Afecções originadas no período perinatal,5
351370,Cap 17,XVII. Malformações congênitas e anomalias cromossômicas,2
351370,Cap 18,XVIII. Sintomas e achados anormais não classificados,12
351370,Cap 19,XIX. Lesões e envenenamentos por causas externas,176
351370,Cap 21,XXI. Contatos com serviços de saúde,78
351380,Cap 01,I. Doenças infecciosas e parasitárias,518
351380,Cap 02,II. Neoplasias (tumores),1105
351380,Cap 03,III. Doenças do sangue e transtornos imunitários,116
351380,Cap 04,"IV. Doenças endócrinas, nutricionais e metabólicas",640
351380,Cap 05,V. Transtornos mentais e comportamentais,733
351380,Cap 06,VI. Doenças do sistema nervoso,541
351380,Cap 07,VII. Doenças do olho e anexos,18
351380,Cap 08,VIII. Doenças do ouvido e da apófise mastóide,74
351380,Cap 09,IX. Doenças do aparelho circulatório,2019
351380,Cap 10,X. Doenças do aparelho respiratório,2249
351380,Cap 11,XI. Doenças do aparelho digestivo,2002
351380,Cap 12,XII. Doenças da pele e do tecido subcutâneo,1470
351380,Cap 13,XIII. Doenças osteomusculares e do tecido conjuntivo,902
351380,Cap 14,XIV. Doenças do aparelho geniturinário,1598
351380,Cap 15,"XV. Gravidez, parto e puerpério",3070
351380,Cap 16,XVI. Afecções originadas no período perinatal,1040
351380,Cap 17,XVII. Malformações congênitas e anomalias cromossômicas,253
351380,Cap 18,XVIII. Sintomas e achados anormais não classificados,800
351380,Cap 19,XIX. Lesões e envenenamentos por causas externas,3830
351380,Cap 21,XXI. Contatos com serviços de saúde,1025
351390,Cap 01,I. Doenças infecciosas e parasitárias,17
351390,Cap 02,II. Neoplasias (tumores),96
351390,Cap 03,III. Doenças do sangue e transtornos imunitários,8
351390,Cap 04,"IV. Doenças endócrinas, nutricionais e metabólicas",46
351390,Cap 05,V. Transtornos mentais e comportamentais,6
351390,Cap 06,VI. Doenças do sistema nervoso,299
351390,Cap 07,VII. Doenças do olho e anexos,207
351390,Cap 08,VIII. Doenças do ouvido e da apófise mastóide,76
351390,Cap 09,IX. Doenças do aparelho circulatório,280
351390,Cap 10,X. Doenças do aparelho respiratório,699
351390,Cap 11,XI. Doenças do aparelho digestivo,993
351390,Cap 12,XII. Doenças da pele e do tecido subcutâneo,294
351390,Cap 13,XIII. Doenças osteomusculares e do tecido conjuntivo,478
351390,Cap 14,XIV. Doenças do aparelho geniturinário,411
351390,Cap 16,XVI. Afecções originadas no período perinatal,2
351390,Cap 17,XVII. Malformações congênitas e anomalias cromossômicas,152
351390,Cap 18,XVIII. Sintomas e achados anormais não classificados,28
351390,Cap 19,XIX. Lesões e envenenamentos por causas externas,159
351390,Cap 21,XXI. Contatos com serviços de saúde,443
351410,Cap 01,I. Doenças infecciosas e parasitárias,38
351410,Cap 02,II. Neoplasias (tumores),5
351410,Cap 03,III. Doenças do sangue e transtornos imunitários,13
351410,Cap 04,"IV. Doenças endócrinas, nutricionais e metabólicas",53
351410,Cap 05,V. Transtornos mentais e comportamentais,19
351410,Cap 06,VI. Doenças do sistema nervoso,10
351410,Cap 08,VIII. Doenças do ouvido e da apófise mastóide,2
351410,Cap 09,IX. Doenças do aparelho circulatório,142
351410,Cap 10,X. Doenças do aparelho respiratório,307
351410,Cap 11,XI. Doenças do aparelho digestivo,146
351410,Cap 12,XII. Doenças da pele e do tecido subcutâneo,45
351410,Cap 13,XIII. Doenças osteomusculares e do tecido conjuntivo,26
351410,Cap 14,XIV. Doenças do aparelho geniturinário,137
351410,Cap 15,"XV. Gravidez, parto e puerpério",209
351410,Cap 16,XVI. Afecções originadas no período perinatal,12
351410,Cap 17,XVII. Malformações congênitas e anomalias cromossômicas,1
351410,Cap 18,XVIII. Sintomas e achados anormais não classificados,35
351410,Cap 19,XIX. Lesões e envenenamentos por causas externas,79
351410,Cap 21,XXI. Contatos com serviços de saúde,5
351440,Cap 01,I. Doenças infecciosas e parasitárias,277
351440,Cap 02,II. Neoplasias (tumores),60
351440,Cap 03,III. Doenças do sangue e transtornos imunitários,34
351440,Cap 04,"IV. Doenças endócrinas, nutricionais e metabólicas",133
351440,Cap 05,V. Transtornos mentais e comportamentais,3
351440,Cap 06,VI. Doenças do sistema nervoso,45
351440,Cap 07,VII. Doenças do olho e anexos,1
351440,Cap 08,VIII. Doenças do ouvido e da apófise mastóide,14
351440,Cap 09,IX. Doenças do aparelho circulatório,495
351440,Cap 10,X. Doenças do aparelho respiratório,591
351440,Cap 11,XI. Doenças do aparelho digestivo,377
351440,Cap 12,XII. Doenças da pele e do tecido subcutâneo,44
351440,Cap 13,XIII. Doenças osteomusculares e do tecido conjuntivo,45
351440,Cap 14,XIV. Doenças do aparelho geniturinário,351
351440,Cap 15,"XV. Gravidez, parto e puerpério",360
351440,Cap 16,XVI. Afecções originadas no período perinatal,32
351440,Cap 17,XVII. Malformações congênitas e anomalias cromossômicas,2
351440,Cap 18,XVIII. Sintomas e achados anormais não classificados,112
351440,Cap 19,XIX. Lesões e envenenamentos por causas externas,382
351440,Cap 21,XXI. Contatos com serviços de saúde,8
351450,Cap 01,I. Doenças infecciosas e parasitárias,48
351450,Cap 02,II. Neoplasias (tumores),60
351450,Cap 03,III. Doenças do sangue e transtornos imunitários,25
351450,Cap 04,"IV. Doenças endócrinas, nutricionais e metabólicas",23
351450,Cap 05,V. Transtornos mentais e comportamentais,121
351450,Cap 06,VI. Doenças do sistema nervoso,20
351450,Cap 07,VII. Doenças do olho e anexos,6
351450,Cap 08,VIII. Doenças do ouvido e da apófise mastóide,5
351450,Cap 09,IX. Doenças do aparelho circulatório,104
351450,Cap 10,X. Doenças do aparelho respiratório,140
351450,Cap 11,XI. Doenças do aparelho digestivo,100
351450,Cap 12,XII. Doenças da pele e do tecido subcutâneo,27
351450,Cap 13,XIII. Doenças osteomusculares e do tecido conjuntivo,31
351450,Cap 14,XIV. Doenças do aparelho geniturinário,127
351450,Cap 15,"XV. Gravidez, parto e puerpério",136
351450,Cap 16,XVI. Afecções originadas no período perinatal,10
351450,Cap 17,XVII. Malformações congênitas e anomalias cromossômicas,4
351450,Cap 18,XVIII. Sintomas e achados anormais não classificados,127
351450,Cap 19,XIX. Lesões e envenenamentos por causas externas,232
351450,Cap 21,XXI. Contatos com serviços de saúde,29
351500,Cap 01,I. Doenças infecciosas e parasitárias,191
351500,Cap 02,II. Neoplasias (tumores),48
351500,Cap 03,III. Doenças do sangue e transtornos imunitários,50
351500,Cap 04,"IV. Doenças endócrinas, nutricionais e metabólicas",139
351500,Cap 05,V. Transtornos mentais e comportamentais,200
351500,Cap 06,VI. Doenças do sistema nervoso,93
351500,Cap 08,VIII. Doenças do ouvido e da apófise mastóide,3
351500,Cap 09,IX. Doenças do aparelho circulatório,429
351500,Cap 10,X. Doenças do aparelho respiratório,723
351500,Cap 11,XI. Doenças do aparelho digestivo,101
351500,Cap 12,XII. Doenças da pele e do tecido subcutâneo,95
351500,Cap 13,XIII. Doenças osteomusculares e do tecido conjuntivo,21
351500,Cap 14,XIV. Doenças do aparelho geniturinário,294
351500,Cap 15,"XV. Gravidez, parto e puerpério",671
351500,Cap 16,XVI. Afecções originadas no período perinatal,10
351500,Cap 18,XVIII. Sintomas e achados anormais não classificados,81
351500,Cap 19,XIX. Lesões e envenenamentos por causas externas,168
351500,Cap 21,XXI. Contatos com serviços de saúde,143
351510,Cap 01,I. Doenças infecciosas e parasitárias,44
351510,Cap 02,II. Neoplasias (tumores),27
351510,Cap 03,III. Doenças do sangue e transtornos imunitários,8
351510,Cap 04,"IV. Doenças endócrinas, nutricionais e metabólicas",28
351510,Cap 05,V. Transtornos mentais e comportamentais,34
351510,Cap 06,VI. Doenças do sistema nervoso,4
351510,Cap 07,VII. Doenças do olho e anexos,4
351510,Cap 08,VIII. Doenças do ouvido e da apófise mastóide,4
351510,Cap 09,IX. Doenças do aparelho circulatório,245
351510,Cap 10,X. Doenças do aparelho respiratório,222
351510,Cap 11,XI. Doenças do aparelho digestivo,61
351510,Cap 12,XII. Doenças da pele e do tecido subcutâneo,15
351510,Cap 13,XIII. Doenças osteomusculares e do tecido conjuntivo,6
351510,Cap 14,XIV. Doenças do aparelho geniturinário,43
351510,Cap 15,"XV. Gravidez, parto e puerpério",55
351510,Cap 16,XVI. Afecções originadas no período perinatal,2
351510,Cap 18,XVIII. Sintomas e achados anormais não classificados,106
351510,Cap 19,XIX. Lesões e envenenamentos por causas externas,249
351518,Cap 01,I. Doenças infecciosas e parasitárias,177
351518,Cap 02,II. Neoplasias (tumores),78
351518,Cap 03,III. Doenças do sangue e transtornos imunitários,10
351518,Cap 04,"IV. Doenças endócrinas, nutricionais e metabólicas",46
351518,Cap 05,V. Transtornos mentais e comportamentais,1831
351518,Cap 06,VI. Doenças do sistema nervoso,56
351518,Cap 08,VIII. Doenças do ouvido e da apófise mastóide,4
351518,Cap 09,IX. Doenças do aparelho circulatório,373
351518,Cap 10,X. Doenças do aparelho respiratório,301
351518,Cap 11,XI. Doenças do aparelho digestivo,426
351518,Cap 12,XII. Doenças da pele e do tecido subcutâneo,42
351518,Cap 13,XIII. Doenças osteomusculares e do tecido conjuntivo,29
351518,Cap 14,XIV. Doenças do aparelho geniturinário,463
351518,Cap 15,"XV. Gravidez, parto e puerpério",318
351518,Cap 16,XVI. Afecções originadas no período perinatal,46
351518,Cap 17,XVII. Malformações congênitas e anomalias cromossômicas,13
351518,Cap 18,XVIII. Sintomas e achados anormais não classificados,57
351518,Cap 19,XIX. Lesões e envenenamentos por causas externas,278
351518,Cap 21,XXI. Contatos com serviços de saúde,74
351520,Cap 01,I. Doenças infecciosas e parasitárias,184
351520,Cap 03,III. Doenças do sangue e transtornos imunitários,8
351520,Cap 04,"IV. Doenças endócrinas, nutricionais e metabólicas",36
351520,Cap 06,VI. Doenças do sistema nervoso,9
351520,Cap 09,IX. Doenças do aparelho circulatório,18
351520,Cap 10,X. Doenças do aparelho respiratório,155
351520,Cap 11,XI. Doenças do aparelho digestivo,52
351520,Cap 12,XII. Doenças da pele e do tecido subcutâneo,20
351520,Cap 13,XIII. Doenças osteomusculares e do tecido conjuntivo,7
351520,Cap 14,XIV. Doenças do aparelho geniturinário,121
351520,Cap 15,"XV. Gravidez, parto e puerpério",9
351520,Cap 18,XVIII. Sintomas e achados anormais não classificados,3
351520,Cap 19,XIX. Lesões e envenenamentos por causas externas,2
351540,Cap 01,I. Doenças infecciosas e parasitárias,36
351540,Cap 02,II. Neoplasias (tumores),33
351540,Cap 03,III. Doenças do sangue e transtornos imunitários,31
351540,Cap 04,"IV. Doenças endócrinas, nutricionais e metabólicas",29
351540,Cap 05,V. Transtornos mentais e comportamentais,7
351540,Cap 06,VI. Doenças do sistema nervoso,5
351540,Cap 08,VIII. Doenças do ouvido e da apófise mastóide,4
351540,Cap 09,IX. Doenças do aparelho circulatório,94
351540,Cap 10,X. Doenças do aparelho respiratório,175
351540,Cap 11,XI. Doenças do aparelho digestivo,159
351540,Cap 12,XII. Doenças da pele e do tecido subcutâneo,27
351540,Cap 13,XIII. Doenças osteomusculares e do tecido conjuntivo,3
351540,Cap 14,XIV. Doenças do aparelho geniturinário,137
351540,Cap 15,"XV. Gravidez, parto e puerpério",148
351540,Cap 16,XVI. Afecções originadas no período perinatal,1
351540,Cap 17,XVII. Malformações congênitas e anomalias cromossômicas,2
351540,Cap 18,XVIII. Sintomas e achados anormais não classificados,21
351540,Cap 19,XIX. Lesões e envenenamentos por causas externas,15
351540,Cap 21,XXI. Contatos com serviços de saúde,3
351550,Cap 01,I. Doenças infecciosas e parasitárias,762
351550,Cap 02,II. Neoplasias (tumores),119
351550,Cap 03,III. Doenças do sangue e transtornos imunitários,66
351550,Cap 04,"IV. Doenças endócrinas, nutricionais e metabólicas",200
351550,Cap 05,V. Transtornos mentais e comportamentais,5
351550,Cap 06,VI. Doenças do sistema nervoso,116
351550,Cap 07,VII. Doenças do olho e anexos,1
351550,Cap 08,VIII. Doenças do ouvido e da apófise mastóide,4
351550,Cap 09,IX. Doenças do aparelho circulatório,950
351550,Cap 10,X. Doenças do aparelho respiratório,435
351550,Cap 11,XI. Doenças do aparelho digestivo,1179
351550,Cap 12,XII. Doenças da pele e do tecido subcutâneo,120
351550,Cap 13,XIII. Doenças osteomusculares e do tecido conjuntivo,168
351550,Cap 14,XIV. Doenças do aparelho geniturinário,730
351550,Cap 15,"XV. Gravidez, parto e puerpério",986
351550,Cap 16,XVI. Afecções originadas no período perinatal,71
351550,Cap 17,XVII. Malformações congênitas e anomalias cromossômicas,11
351550,Cap 18,XVIII. Sintomas e achados anormais não classificados,281
351550,Cap 19,XIX. Lesões e envenenamentos por causas externas,1087
351550,Cap 21,XXI. Contatos com serviços de saúde,111
351570,Cap 01,I. Doenças infecciosas e parasitárias,281
351570,Cap 02,II. Neoplasias (tumores),111
351570,Cap 03,III. Doenças do sangue e transtornos imunitários,118
351570,Cap 04,"IV. Doenças endócrinas, nutricionais e metabólicas",196
351570,Cap 05,V. Transtornos mentais e comportamentais,425
351570,Cap 06,VI. Doenças do sistema nervoso,29
351570,Cap 07,VII. Doenças do olho e anexos,4
351570,Cap 08,VIII. Doenças do ouvido e da apófise mastóide,13
351570,Cap 09,IX. Doenças do aparelho circulatório,679
351570,Cap 10,X. Doenças do aparelho respiratório,1061
351570,Cap 11,XI. Doenças do aparelho digestivo,903
351570,Cap 12,XII. Doenças da pele e do tecido subcutâneo,193
351570,Cap 13,XIII. Doenças osteomusculares e do tecido conjuntivo,63
351570,Cap 14,XIV. Doenças do aparelho geniturinário,563
351570,Cap 15,"XV. Gravidez, parto e puerpério",1825
351570,Cap 16,XVI. Afecções originadas no período perinatal,277
351570,Cap 17,XVII. Malformações congênitas e anomalias cromossômicas,67
351570,Cap 18,XVIII. Sintomas e achados anormais não classificados,155
351570,Cap 19,XIX. Lesões e envenenamentos por causas externas,994
351570,Cap 21,XXI. Contatos com serviços de saúde,940
351600,Cap 01,I. Doenças infecciosas e parasitárias,86
