codigo,municipio,periodo,internacoes
355360,TAPIRATIBA,2026/Mai,41.0
355360,TAPIRATIBA,2026/Jun,38.0
355370,TAQUARITINGA,2025/Jul,380.0
355370,TAQUARITINGA,2025/Ago,384.0
355370,TAQUARITINGA,2025/Set,371.0
355370,TAQUARITINGA,2025/Out,351.0
355370,TAQUARITINGA,2025/Nov,331.0
355370,TAQUARITINGA,2025/Dez,340.0
355370,TAQUARITINGA,2026/Jan,342.0
355370,TAQUARITINGA,2026/Fev,282.0
355370,TAQUARITINGA,2026/Mar,340.0
355370,TAQUARITINGA,2026/Abr,469.0
355370,TAQUARITINGA,2026/Mai,428.0
355370,TAQUARITINGA,2026/Jun,413.0
355380,TAQUARITUBA,2025/Jul,184.0
355380,TAQUARITUBA,2025/Ago,175.0
355380,TAQUARITUBA,2025/Set,150.0
355380,TAQUARITUBA,2025/Out,191.0
355380,TAQUARITUBA,2025/Nov,170.0
355380,TAQUARITUBA,2025/Dez,141.0
355380,TAQUARITUBA,2026/Jan,138.0
355380,TAQUARITUBA,2026/Fev,134.0
355380,TAQUARITUBA,2026/Mar,160.0
355380,TAQUARITUBA,2026/Abr,263.0
355380,TAQUARITUBA,2026/Mai,216.0
355380,TAQUARITUBA,2026/Jun,254.0
355400,TATUI,2025/Jul,446.0
355400,TATUI,2025/Ago,390.0
355400,TATUI,2025/Set,407.0
355400,TATUI,2025/Out,436.0
355400,TATUI,2025/Nov,355.0
355400,TATUI,2025/Dez,362.0
355400,TATUI,2026/Jan,427.0
355400,TATUI,2026/Fev,445.0
355400,TATUI,2026/Mar,415.0
355400,TATUI,2026/Abr,453.0
355400,TATUI,2026/Mai,379.0
355400,TATUI,2026/Jun,458.0
355410,TAUBATE,2025/Jul,2145.0
355410,TAUBATE,2025/Ago,1851.0
355410,TAUBATE,2025/Set,1934.0
355410,TAUBATE,2025/Out,2090.0
355410,TAUBATE,2025/Nov,1769.0
355410,TAUBATE,2025/Dez,2204.0
355410,TAUBATE,2026/Jan,2040.0
355410,TAUBATE,2026/Fev,1777.0
355410,TAUBATE,2026/Mar,2188.0
355410,TAUBATE,2026/Abr,2016.0
355410,TAUBATE,2026/Mai,2422.0
355410,TAUBATE,2026/Jun,2181.0
355430,TEODORO SAMPAIO,2025/Jul,91.0
355430,TEODORO SAMPAIO,2025/Ago,127.0
355430,TEODORO SAMPAIO,2025/Set,104.0
355430,TEODORO SAMPAIO,2025/Out,97.0
355430,TEODORO SAMPAIO,2025/Nov,86.0
355430,TEODORO SAMPAIO,2025/Dez,90.0
355430,TEODORO SAMPAIO,2026/Jan,82.0
355430,TEODORO SAMPAIO,2026/Fev,88.0
355430,TEODORO SAMPAIO,2026/Mar,104.0
355430,TEODORO SAMPAIO,2026/Abr,122.0
355430,TEODORO SAMPAIO,2026/Mai,82.0
355430,TEODORO SAMPAIO,2026/Jun,72.0
355440,TERRA ROXA,2025/Ago,7.0
355440,TERRA ROXA,2025/Out,8.0
355440,TERRA ROXA,2025/Nov,5.0
355440,TERRA ROXA,2025/Dez,2.0
355440,TERRA ROXA,2026/Jan,2.0
355440,TERRA ROXA,2026/Fev,1.0
355440,TERRA ROXA,2026/Mar,2.0
355440,TERRA ROXA,2026/Abr,2.0
355440,TERRA ROXA,2026/Mai,4.0
355440,TERRA ROXA,2026/Jun,3.0
355450,TIETE,2025/Jul,175.0
355450,TIETE,2025/Ago,194.0
355450,TIETE,2025/Set,191.0
355450,TIETE,2025/Out,202.0
355450,TIETE,2025/Nov,186.0
355450,TIETE,2025/Dez,197.0
355450,TIETE,2026/Jan,174.0
355450,TIETE,2026/Fev,164.0
355450,TIETE,2026/Mar,166.0
355450,TIETE,2026/Abr,143.0
355450,TIETE,2026/Mai,154.0
355450,TIETE,2026/Jun,123.0
355470,TORRINHA,2025/Jul,6.0
355470,TORRINHA,2025/Ago,5.0
355470,TORRINHA,2025/Set,4.0
355470,TORRINHA,2025/Out,8.0
355470,TORRINHA,2025/Nov,8.0
355470,TORRINHA,2026/Jan,18.0
355470,TORRINHA,2026/Fev,4.0
355470,TORRINHA,2026/Mar,7.0
355470,TORRINHA,2026/Abr,6.0
355470,TORRINHA,2026/Mai,7.0
355470,TORRINHA,2026/Jun,12.0
355500,TUPA,2025/Jul,672.0
355500,TUPA,2025/Ago,688.0
355500,TUPA,2025/Set,648.0
355500,TUPA,2025/Out,709.0
355500,TUPA,2025/Nov,600.0
355500,TUPA,2025/Dez,618.0
355500,TUPA,2026/Jan,594.0
355500,TUPA,2026/Fev,638.0
355500,TUPA,2026/Mar,702.0
355500,TUPA,2026/Abr,706.0
355500,TUPA,2026/Mai,692.0
355500,TUPA,2026/Jun,633.0
355510,TUPI PAULISTA,2025/Jul,110.0
355510,TUPI PAULISTA,2025/Ago,116.0
355510,TUPI PAULISTA,2025/Set,119.0
355510,TUPI PAULISTA,2025/Out,109.0
355510,TUPI PAULISTA,2025/Nov,106.0
355510,TUPI PAULISTA,2025/Dez,103.0
355510,TUPI PAULISTA,2026/Jan,128.0
355510,TUPI PAULISTA,2026/Fev,107.0
355510,TUPI PAULISTA,2026/Mar,107.0
355510,TUPI PAULISTA,2026/Abr,120.0
355510,TUPI PAULISTA,2026/Mai,114.0
355510,TUPI PAULISTA,2026/Jun,119.0
355540,UBATUBA,2025/Jul,229.0
355540,UBATUBA,2025/Ago,495.0
355540,UBATUBA,2025/Set,451.0
355540,UBATUBA,2025/Out,446.0
355540,UBATUBA,2025/Nov,397.0
355540,UBATUBA,2025/Dez,256.0
355540,UBATUBA,2026/Jan,476.0
355540,UBATUBA,2026/Fev,494.0
355540,UBATUBA,2026/Mar,445.0
355540,UBATUBA,2026/Abr,275.0
355540,UBATUBA,2026/Mai,449.0
355540,UBATUBA,2026/Jun,398.0
355580,URANIA,2025/Jul,29.0
355580,URANIA,2025/Ago,29.0
355580,URANIA,2025/Set,28.0
355580,URANIA,2025/Out,24.0
355580,URANIA,2025/Nov,33.0
355580,URANIA,2025/Dez,23.0
355580,URANIA,2026/Jan,44.0
355580,URANIA,2026/Fev,49.0
355580,URANIA,2026/Mar,49.0
355580,URANIA,2026/Abr,47.0
355580,URANIA,2026/Mai,39.0
355580,URANIA,2026/Jun,42.0
355600,URUPES,2025/Jul,87.0
355600,URUPES,2025/Ago,90.0
355600,URUPES,2025/Set,79.0
355600,URUPES,2025/Out,90.0
355600,URUPES,2025/Nov,98.0
355600,URUPES,2025/Dez,115.0
355600,URUPES,2026/Jan,109.0
355600,URUPES,2026/Fev,120.0
355600,URUPES,2026/Mar,131.0
355600,URUPES,2026/Abr,110.0
355600,URUPES,2026/Mai,115.0
355600,URUPES,2026/Jun,119.0
355620,VALINHOS,2025/Jul,398.0
355620,VALINHOS,2025/Ago,390.0
355620,VALINHOS,2025/Set,382.0
355620,VALINHOS,2025/Out,429.0
355620,VALINHOS,2025/Nov,402.0
355620,VALINHOS,2025/Dez,378.0
355620,VALINHOS,2026/Jan,376.0
355620,VALINHOS,2026/Fev,392.0
355620,VALINHOS,2026/Mar,443.0
355620,VALINHOS,2026/Abr,431.0
355620,VALINHOS,2026/Mai,438.0
355620,VALINHOS,2026/Jun,403.0
355630,VALPARAISO,2025/Jul,77.0
355630,VALPARAISO,2025/Ago,72.0
355630,VALPARAISO,2025/Set,71.0
355630,VALPARAISO,2025/Out,72.0
355630,VALPARAISO,2025/Nov,74.0
355630,VALPARAISO,2025/Dez,76.0
355630,VALPARAISO,2026/Jan,62.0
355630,VALPARAISO,2026/Fev,82.0
355630,VALPARAISO,2026/Mar,105.0
355630,VALPARAISO,2026/Abr,100.0
355630,VALPARAISO,2026/Mai,147.0
355630,VALPARAISO,2026/Jun,155.0
355640,VARGEM GRANDE DO SUL,2025/Jul,209.0
355640,VARGEM GRANDE DO SUL,2025/Ago,196.0
355640,VARGEM GRANDE DO SUL,2025/Set,170.0
355640,VARGEM GRANDE DO SUL,2025/Out,174.0
355640,VARGEM GRANDE DO SUL,2025/Nov,173.0
355640,VARGEM GRANDE DO SUL,2025/Dez,212.0
355640,VARGEM GRANDE DO SUL,2026/Jan,138.0
355640,VARGEM GRANDE DO SUL,2026/Fev,164.0
355640,VARGEM GRANDE DO SUL,2026/Mar,168.0
355640,VARGEM GRANDE DO SUL,2026/Abr,150.0
355640,VARGEM GRANDE DO SUL,2026/Mai,207.0
355640,VARGEM GRANDE DO SUL,2026/Jun,216.0
355650,VARZEA PAULISTA,2025/Jul,68.0
355650,VARZEA PAULISTA,2025/Ago,66.0
355650,VARZEA PAULISTA,2025/Set,51.0
355650,VARZEA PAULISTA,2025/Out,57.0
355650,VARZEA PAULISTA,2025/Nov,70.0
355650,VARZEA PAULISTA,2025/Dez,55.0
355650,VARZEA PAULISTA,2026/Jan,59.0
355650,VARZEA PAULISTA,2026/Fev,47.0
355650,VARZEA PAULISTA,2026/Mar,72.0
355650,VARZEA PAULISTA,2026/Abr,50.0
355650,VARZEA PAULISTA,2026/Mai,55.0
355650,VARZEA PAULISTA,2026/Jun,67.0
355670,VINHEDO,2025/Jul,481.0
355670,VINHEDO,2025/Ago,473.0
355670,VINHEDO,2025/Set,505.0
355670,VINHEDO,2025/Out,507.0
355670,VINHEDO,2025/Nov,449.0
355670,VINHEDO,2025/Dez,416.0
355670,VINHEDO,2026/Jan,434.0
355670,VINHEDO,2026/Fev,442.0
355670,VINHEDO,2026/Mar,475.0
355670,VINHEDO,2026/Abr,444.0
355670,VINHEDO,2026/Mai,486.0
355670,VINHEDO,2026/Jun,479.0
355680,VIRADOURO,2025/Jul,39.0
355680,VIRADOURO,2025/Ago,32.0
355680,VIRADOURO,2025/Set,33.0
355680,VIRADOURO,2025/Out,30.0
355680,VIRADOURO,2025/Nov,38.0
355680,VIRADOURO,2025/Dez,35.0
355680,VIRADOURO,2026/Jan,33.0
355680,VIRADOURO,2026/Fev,34.0
355680,VIRADOURO,2026/Mar,34.0
355680,VIRADOURO,2026/Abr,31.0
355680,VIRADOURO,2026/Mai,42.0
355680,VIRADOURO,2026/Jun,41.0
355700,VOTORANTIM,2025/Jul,328.0
355700,VOTORANTIM,2025/Ago,318.0
355700,VOTORANTIM,2025/Set,300.0
355700,VOTORANTIM,2025/Out,469.0
355700,VOTORANTIM,2025/Nov,354.0
355700,VOTORANTIM,2025/Dez,346.0
355700,VOTORANTIM,2026/Jan,285.0
355700,VOTORANTIM,2026/Fev,263.0
355700,VOTORANTIM,2026/Mar,352.0
355700,VOTORANTIM,2026/Abr,270.0
355700,VOTORANTIM,2026/Mai,301.0
355700,VOTORANTIM,2026/Jun,301.0
355710,VOTUPORANGA,2025/Jul,983.0
355710,VOTUPORANGA,2025/Ago,972.0
355710,VOTUPORANGA,2025/Set,1041.0
355710,VOTUPORANGA,2025/Out,1038.0
355710,VOTUPORANGA,2025/Nov,945.0
355710,VOTUPORANGA,2025/Dez,978.0
355710,VOTUPORANGA,2026/Jan,1095.0
355710,VOTUPORANGA,2026/Fev,914.0
355710,VOTUPORANGA,2026/Mar,912.0
355710,VOTUPORANGA,2026/Abr,937.0
355710,VOTUPORANGA,2026/Mai,954.0
355710,VOTUPORANGA,2026/Jun,893.0
355720,CHAVANTES,2025/Jul,98.0
355720,CHAVANTES,2025/Ago,103.0
355720,CHAVANTES,2025/Set,94.0
355720,CHAVANTES,2025/Out,100.0
355720,CHAVANTES,2025/Nov,92.0
355720,CHAVANTES,2025/Dez,91.0
355720,CHAVANTES,2026/Jan,86.0
355720,CHAVANTES,2026/Fev,108.0
355720,CHAVANTES,2026/Mar,119.0
355720,CHAVANTES,2026/Abr,139.0
355720,CHAVANTES,2026/Mai,108.0
355720,CHAVANTES,2026/Jun,97.0
